#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1988.45    0.164422    0.000154    0.287850    0.000116 -23.9001198   0.0000170   -0.001985    0.000458   -0.001649    0.000162
   1988.50    0.168715    0.000166    0.251382    0.000110 -23.9114150   0.0000167   -0.004252    0.000442   -0.001375    0.000140
   1988.55    0.161787    0.000166    0.215902    0.000108 -23.9193840   0.0000190   -0.007176    0.000432   -0.000892    0.000141
   1988.60    0.140336    0.000133    0.180247    0.000103 -23.9298897   0.0000190   -0.010584    0.000442   -0.001674    0.000162
   1988.65    0.107231    0.000138    0.154514    0.000123 -23.9412544   0.0000240   -0.010912    0.000485   -0.001472    0.000185
   1988.70    0.065635    0.000169    0.137072    0.000154 -23.9550153   0.0000210   -0.011332    0.000455   -0.000460    0.000162
   1988.75    0.010253    0.000191    0.128784    0.000180 -23.9757792   0.0000180   -0.011855    0.000455   -0.000973    0.000171
   1988.80   -0.049169    0.000186    0.139259    0.000170 -24.0035643   0.0000160   -0.008721    0.000480   -0.000710    0.000189
   1988.85   -0.100894    0.000146    0.164560    0.000120 -24.0326779   0.0000089   -0.006787    0.000425    0.000973    0.000154
   1988.90   -0.138494    0.000163    0.208200    0.000136 -24.0642935   0.0000090   -0.005448    0.000400    0.000844    0.000146
   1988.95   -0.164966    0.000145    0.260687    0.000119 -24.0931296   0.0000150   -0.004039    0.000447    0.001683    0.000151
   1989.00   -0.160797    0.000129    0.313437    0.000110 -24.1148927   0.0000180   -0.003166    0.000513    0.002160    0.000196
   1989.05   -0.142270    0.000102    0.359031    0.000084 -24.1368216   0.0000144   -0.004045    0.000483    0.001691    0.000183
   1989.10   -0.118216    0.000116    0.399317    0.000097 -24.1633985   0.0000111   -0.003702    0.000450    0.000706    0.000164
   1989.15   -0.075635    0.000122    0.437429    0.000089 -24.1884617   0.0000090   -0.002506    0.000412    0.000428    0.000140
   1989.20   -0.027649    0.000117    0.466885    0.000087 -24.2168840   0.0000090   -0.002994    0.000407   -0.001552    0.000142
   1989.25    0.029139    0.000119    0.481156    0.000091 -24.2469004   0.0000131   -0.001341    0.000417   -0.002455    0.000157
   1989.30    0.084294    0.000109    0.481613    0.000084 -24.2757707   0.0000140   -0.000602    0.000422   -0.002002    0.000154
   1989.35    0.126585    0.000116    0.470488    0.000099 -24.3100787   0.0000180   -0.001656    0.000432   -0.003254    0.000168
   1989.40    0.169965    0.000104    0.444850    0.000096 -24.3405480   0.0000140   -0.001852    0.000392   -0.003135    0.000152
   1989.45    0.203373    0.000118    0.412512    0.000109 -24.3674037   0.0000150   -0.003921    0.000392   -0.002588    0.000157
   1989.50    0.238523    0.000127    0.364712    0.000100 -24.3852777   0.0000120   -0.006949    0.000390   -0.002791    0.000151
   1989.55    0.258385    0.000106    0.312086    0.000089 -24.4023732   0.0000090   -0.009471    0.000370   -0.002311    0.000137
   1989.60    0.259532    0.000110    0.254989    0.000094 -24.4208743   0.0000110   -0.012197    0.000365   -0.002329    0.000140
   1989.65    0.250660    0.000132    0.198446    0.000110 -24.4416248   0.0000120   -0.013654    0.000380   -0.002497    0.000147
   1989.70    0.217348    0.000126    0.146557    0.000105 -24.4630412   0.0000120   -0.013457    0.000380   -0.002339    0.000155
   1989.75    0.165483    0.000102    0.106189    0.000088 -24.4894272   0.0000080   -0.012621    0.000342   -0.001187    0.000127
   1989.80    0.098203    0.000067    0.083077    0.000061 -24.5222685   0.0000050   -0.011468    0.000289   -0.001197    0.000095
   1989.85    0.030983    0.000074    0.074269    0.000068 -24.5610700   0.0000060   -0.008912    0.000292   -0.000741    0.000106
   1989.90   -0.038715    0.000101    0.086840    0.000079 -24.6005259   0.0000080   -0.007242    0.000312    0.000476    0.000125
   1989.95   -0.090366    0.000088    0.118062    0.000062 -24.6388417   0.0000070   -0.005967    0.000317    0.000538    0.000124
   1990.00   -0.131511    0.000117    0.163693    0.000089 -24.6720461   0.0000120   -0.005429    0.000266    0.000961    0.000107
   1990.05   -0.168083    0.000146    0.213967    0.000117 -24.7016469   0.0000209   -0.005550    0.000241    0.000739    0.000120
   1990.10   -0.202564    0.000153    0.276643    0.000117 -24.7382691   0.0000220   -0.005783    0.000246    0.000117    0.000127
   1990.15   -0.199239    0.000146    0.345466    0.000120 -24.7809309   0.0000180   -0.004880    0.000221   -0.001056    0.000108
   1990.20   -0.186056    0.000144    0.411754    0.000100 -24.8196899   0.0000154   -0.003746    0.000194   -0.001838    0.000095
   1990.25   -0.153259    0.000137    0.471734    0.000091 -24.8643593   0.0000140   -0.003599    0.000178   -0.003385    0.000093
   1990.30   -0.102830    0.000130    0.524132    0.000103 -24.9069825   0.0000160   -0.001887    0.000201   -0.003882    0.000100
   1990.35   -0.050371    0.000117    0.556975    0.000097 -24.9435480   0.0000160   -0.002303    0.000214   -0.003902    0.000098
   1990.40    0.025110    0.000112    0.573376    0.000087 -24.9794257   0.0000157   -0.003552    0.000214   -0.004412    0.000097
   1990.45    0.095358    0.000146    0.569155    0.000110 -25.0111855   0.0000180   -0.005226    0.000226   -0.004033    0.000107
   1990.50    0.166080    0.000143    0.542048    0.000107 -25.0392527   0.0000180   -0.008007    0.000226   -0.003786    0.000103
   1990.55    0.230379    0.000146    0.499288    0.000121 -25.0616596   0.0000180   -0.010828    0.000251   -0.003815    0.000113
   1990.60    0.275703    0.000136    0.439940    0.000114 -25.0843245   0.0000151   -0.013253    0.000266   -0.003262    0.000116
   1990.65    0.303613    0.000124    0.379591    0.000104 -25.1140138   0.0000110   -0.015745    0.000251   -0.003294    0.000101
   1990.70    0.311847    0.000130    0.309441    0.000109 -25.1459521   0.0000172   -0.015207    0.000274   -0.003197    0.000117
   1990.75    0.295784    0.000134    0.242391    0.000097 -25.1830294   0.0000191   -0.014421    0.000269   -0.003018    0.000110
   1990.80    0.258958    0.000132    0.178805    0.000097 -25.2215951   0.0000180   -0.013078    0.000254   -0.002043    0.000107
   1990.85    0.214670    0.000147    0.130448    0.000112 -25.2630272   0.0000190   -0.010790    0.000249   -0.001412    0.000117
   1990.90    0.157027    0.000150    0.095631    0.000117 -25.3039822   0.0000170   -0.008920    0.000229   -0.000666    0.000117
   1990.95    0.092722    0.000157    0.075558    0.000118 -25.3442988   0.0000159   -0.008268    0.000221   -0.000290    0.000110
   1991.00    0.024817    0.000208    0.071040    0.000168 -25.3813053   0.0000162   -0.007423    0.000216   -0.000173    0.000093
   1991.05   -0.038356    0.000231    0.086369    0.000197 -25.4220213   0.0000110   -0.007061    0.000181   -0.000291    0.000075
   1991.10   -0.102815    0.000185    0.109699    0.000147 -25.4610008   0.0000100   -0.007665    0.000184   -0.000945    0.000075
   1991.15   -0.158700    0.000178    0.155258    0.000141 -25.5026925   0.0000120   -0.007741    0.000186   -0.002183    0.000073
   1991.20   -0.194206    0.000167    0.214919    0.000138 -25.5449965   0.0000090   -0.005943    0.000168   -0.002928    0.000073
   1991.25   -0.218237    0.000187    0.286114    0.000162 -25.5885114   0.0000120   -0.005426    0.000166   -0.004172    0.000072
   1991.30   -0.213276    0.000189    0.359460    0.000152 -25.6309058   0.0000100   -0.005071    0.000168   -0.005153    0.000070
   1991.35   -0.196851    0.000217    0.427726    0.000163 -25.6744677   0.0000120   -0.003894    0.000168   -0.005230    0.000068
   1991.40   -0.148713    0.000216    0.487178    0.000161 -25.7135522   0.0000110   -0.005652    0.000161   -0.005331    0.000065
   1991.45   -0.088391    0.000208    0.534475    0.000162 -25.7491298   0.0000110   -0.007438    0.000156   -0.005302    0.000069
   1991.50   -0.027626    0.000164    0.563174    0.000139 -25.7767293   0.0000090   -0.010416    0.000151   -0.004912    0.000067
   1991.55    0.048790    0.000154    0.572733    0.000145 -25.7990770   0.0000110   -0.013506    0.000158   -0.004811    0.000066
   1991.60    0.119634    0.000180    0.560994    0.000159 -25.8218439   0.0000130   -0.015780    0.000161   -0.005025    0.000068
   1991.65    0.173086    0.000159    0.528098    0.000124 -25.8483849   0.0000110   -0.017236    0.000133   -0.004253    0.000054
   1991.70    0.217769    0.000165    0.487317    0.000142 -25.8836989   0.0000110   -0.018841    0.000141   -0.004202    0.000058
   1991.75    0.250502    0.000165    0.434361    0.000145 -25.9224234   0.0000100   -0.016826    0.000138   -0.004140    0.000057
   1991.80    0.260989    0.000133    0.372710    0.000113 -25.9589674   0.0000070   -0.015296    0.000136   -0.003628    0.000056
   1991.85    0.261045    0.000150    0.317182    0.000121 -25.9983427   0.0000080   -0.013774    0.000141   -0.002737    0.000058
   1991.90    0.247140    0.000156    0.262569    0.000125 -26.0404699   0.0000080   -0.011384    0.000141   -0.001865    0.000058
   1991.95    0.218827    0.000138    0.209933    0.000114 -26.0842936   0.0000070   -0.010207    0.000136   -0.001042    0.000060
   1992.00    0.182415    0.000140    0.168477    0.000123 -26.1240860   0.0000070   -0.010211    0.000146   -0.001091    0.000064
   1992.05    0.132742    0.000114    0.138748    0.000099 -26.1673838   0.0000080   -0.010030    0.000161   -0.001454    0.000072
   1992.10    0.082486    0.000115    0.120274    0.000097 -26.2138611   0.0000080   -0.009384    0.000163   -0.001732    0.000073
   1992.15    0.026756    0.000114    0.115986    0.000096 -26.2576755   0.0000080   -0.009760    0.000176   -0.002947    0.000077
   1992.20   -0.035843    0.000119    0.126943    0.000094 -26.3050554   0.0000080   -0.009648    0.000178   -0.004590    0.000073
   1992.25   -0.083810    0.000145    0.162478    0.000118 -26.3575490   0.0000101   -0.007754    0.000178   -0.004847    0.000073
   1992.30   -0.115169    0.000130    0.202707    0.000110 -26.4087200   0.0000100   -0.007499    0.000173   -0.006082    0.000067
   1992.35   -0.144509    0.000131    0.246318    0.000110 -26.4548613   0.0000081   -0.007585    0.000189   -0.006529    0.000075
   1992.40   -0.156785    0.000134    0.291183    0.000114 -26.4961549   0.0000070   -0.007946    0.000231   -0.006393    0.000100
   1992.45   -0.154228    0.000154    0.335135    0.000130 -26.5294275   0.0000074   -0.011023    0.000246   -0.005959    0.000117
   1992.50   -0.142064    0.000123    0.380920    0.000102 -26.5586830   0.0000080   -0.013305    0.000204   -0.006091    0.000087
   1992.55   -0.115195    0.000086    0.420981    0.000073 -26.5820071   0.0000070   -0.016813    0.000166   -0.005695    0.000068
   1992.60   -0.078283    0.000077    0.459843    0.000068 -26.6093583   0.0000050   -0.019447    0.000141   -0.005842    0.000053
   1992.65   -0.032463    0.000112    0.492955    0.000102 -26.6418399   0.0000080   -0.020698    0.000176   -0.006134    0.000077
   1992.70    0.014421    0.000131    0.506757    0.000113 -26.6769959   0.0000070   -0.021093    0.000189   -0.005083    0.000089
   1992.75    0.056439    0.000131    0.504345    0.000114 -26.7132747   0.0000050   -0.021188    0.000181   -0.004896    0.000084
   1992.80    0.102481    0.000107    0.493861    0.000093 -26.7555770   0.0000050   -0.018759    0.000166   -0.004945    0.000070
   1992.85    0.137621    0.000118    0.472331    0.000092 -26.8005776   0.0000060   -0.016715    0.000168   -0.004096    0.000072
   1992.90    0.169865    0.000118    0.444044    0.000095 -26.8449737   0.0000050   -0.015157    0.000166   -0.003153    0.000071
   1992.95    0.186884    0.000133    0.406548    0.000110 -26.8911715   0.0000060   -0.013291    0.000171   -0.002610    0.000073
   1993.00    0.205956    0.000136    0.360836    0.000123 -26.9364158   0.0000060   -0.013184    0.000156   -0.001840    0.000062
   1993.05    0.213337    0.000141    0.311696    0.000133 -26.9825134   0.0000060   -0.013783    0.000161   -0.002202    0.000061
   1993.10    0.205402    0.000150    0.266197    0.000137 -27.0295411   0.0000070   -0.013753    0.000173   -0.003305    0.000068
   1993.15    0.186047    0.000152    0.224366    0.000140 -27.0782721   0.0000070   -0.013181    0.000163   -0.003744    0.000065
   1993.20    0.157248    0.000131    0.193906    0.000121 -27.1264149   0.0000077   -0.012837    0.000168   -0.005361    0.000068
   1993.25    0.113128    0.000159    0.170405    0.000150 -27.1766455   0.0000070   -0.011857    0.000181   -0.006624    0.000072
   1993.30    0.063619    0.000149    0.163926    0.000147 -27.2281778   0.0000070   -0.011196    0.000178   -0.006705    0.000075
   1993.35    0.024912    0.000123    0.166359    0.000116 -27.2801853   0.0000050   -0.011463    0.000153   -0.007301    0.000057
   1993.40   -0.004938    0.000142    0.176801    0.000124 -27.3261452   0.0000060   -0.012590    0.000151   -0.007640    0.000063
   1993.45   -0.037113    0.000121    0.190854    0.000110 -27.3667809   0.0000050   -0.014384    0.000143   -0.007256    0.000053
   1993.50   -0.063696    0.000122    0.210805    0.000111 -27.4015843   0.0000060   -0.018223    0.000146   -0.006768    0.000058
   1993.55   -0.072906    0.000113    0.233942    0.000102 -27.4302949   0.0000070   -0.020081    0.000143   -0.007108    0.000054
   1993.60   -0.091171    0.000113    0.266627    0.000103 -27.4621055   0.0000060   -0.023282    0.000153   -0.006669    0.000059
   1993.65   -0.101403    0.000122    0.302598    0.000109 -27.4966179   0.0000060   -0.024924    0.000161   -0.006848    0.000059
   1993.70   -0.099560    0.000132    0.337721    0.000120 -27.5335786   0.0000070   -0.024968    0.000158   -0.006936    0.000065
   1993.75   -0.095444    0.000105    0.370678    0.000094 -27.5749420   0.0000040   -0.024804    0.000146   -0.005873    0.000064
   1993.80   -0.081655    0.000118    0.404127    0.000105 -27.6214460   0.0000050   -0.023502    0.000151   -0.005404    0.000065
   1993.85   -0.063151    0.000142    0.429110    0.000121 -27.6694082   0.0000060   -0.020840    0.000148   -0.005376    0.000069
   1993.90   -0.041634    0.000127    0.447940    0.000119 -27.7141538   0.0000050   -0.018949    0.000126   -0.004262    0.000053
   1993.95   -0.020372    0.000073    0.465020    0.000070 -27.7552591   0.0000050   -0.017918    0.000136   -0.003553    0.000059
   1994.00    0.010762    0.000068    0.477610    0.000061 -27.8005420   0.0000034   -0.016763    0.000123   -0.003492    0.000048
   1994.05    0.053754    0.000068    0.478406    0.000061 -27.8418282   0.0000030   -0.017971    0.000111   -0.003072    0.000039
   1994.10    0.098633    0.000105    0.466863    0.000091 -27.8830566   0.0000041   -0.018595    0.000141   -0.003889    0.000054
   1994.15    0.135334    0.000164    0.448277    0.000142 -27.9257927   0.0000070   -0.017880    0.000184   -0.005255    0.000075
   1994.20    0.157654    0.000155    0.422131    0.000129 -27.9746781   0.0000060   -0.017568    0.000163   -0.006019    0.000058
   1994.25    0.174997    0.000156    0.390114    0.000135 -28.0213218   0.0000060   -0.016926    0.000171   -0.007306    0.000058
   1994.30    0.183625    0.000136    0.357198    0.000118 -28.0679210   0.0000059   -0.015526    0.000156   -0.007747    0.000055
   1994.35    0.186777    0.000101    0.317989    0.000085 -28.1147471   0.0000040   -0.016546    0.000123   -0.007868    0.000039
   1994.40    0.180944    0.000121    0.280981    0.000104 -28.1579209   0.0000050   -0.017638    0.000146   -0.007934    0.000051
   1994.45    0.161059    0.000128    0.243867    0.000115 -28.1920398   0.0000050   -0.019802    0.000171   -0.008244    0.000060
   1994.50    0.134616    0.000118    0.210543    0.000107 -28.2177952   0.0000050   -0.022561    0.000158   -0.007778    0.000055
   1994.55    0.101173    0.000109    0.185094    0.000099 -28.2430501   0.0000060   -0.026045    0.000153   -0.007773    0.000055
   1994.60    0.067698    0.000109    0.171878    0.000100 -28.2695259   0.0000070   -0.027553    0.000151   -0.007806    0.000059
   1994.65    0.027722    0.000096    0.168451    0.000086 -28.2962659   0.0000050   -0.030150    0.000128   -0.007590    0.000044
   1994.70   -0.017049    0.000096    0.178507    0.000086 -28.3329977   0.0000050   -0.030284    0.000133   -0.007494    0.000046
   1994.75   -0.066607    0.000093    0.199775    0.000086 -28.3766218   0.0000050   -0.029299    0.000128   -0.007371    0.000044
   1994.80   -0.107795    0.000081    0.232374    0.000079 -28.4196981   0.0000040   -0.028535    0.000106   -0.006324    0.000034
   1994.85   -0.141373    0.000100    0.272193    0.000094 -28.4635918   0.0000050   -0.026345    0.000121   -0.005687    0.000046
   1994.90   -0.152259    0.000092    0.320849    0.000088 -28.5078935   0.0000050   -0.024152    0.000106   -0.005248    0.000038
   1994.95   -0.154121    0.000063    0.367593    0.000068 -28.5513915   0.0000040   -0.023365    0.000080   -0.004516    0.000024
   1995.00   -0.152773    0.000063    0.416937    0.000060 -28.6008701   0.0000050   -0.023022    0.000065   -0.004358    0.000021
   1995.05   -0.125831    0.000136    0.460557    0.000104 -28.6480296   0.0000050   -0.022129    0.000093   -0.004621    0.000041
   1995.10   -0.108710    0.000162    0.495365    0.000110 -28.6960535   0.0000050   -0.023820    0.000101   -0.004878    0.000042
   1995.15   -0.072675    0.000201    0.525068    0.000143 -28.7425754   0.0000051   -0.023605    0.000113   -0.005982    0.000052
   1995.20   -0.021938    0.000181    0.546489    0.000129 -28.7953016   0.0000040   -0.022429    0.000103   -0.007167    0.000046
   1995.25    0.034115    0.000146    0.557497    0.000110 -28.8459899   0.0000040   -0.022058    0.000098   -0.008134    0.000050
   1995.30    0.093193    0.000109    0.555083    0.000083 -28.8967584   0.0000040   -0.021628    0.000093   -0.008904    0.000049
   1995.35    0.162262    0.000134    0.533474    0.000107 -28.9466574   0.0000050   -0.020842    0.000111   -0.008904    0.000062
   1995.40    0.209595    0.000169    0.497088    0.000133 -28.9923229   0.0000050   -0.022954    0.000101   -0.008832    0.000055
   1995.45    0.254929    0.000137    0.443338    0.000112 -29.0324410   0.0000050   -0.024919    0.000106   -0.008717    0.000058
   1995.50    0.281622    0.000109    0.378510    0.000091 -29.0649905   0.0000049   -0.027905    0.000121   -0.008780    0.000065
   1995.55    0.287445    0.000144    0.308114    0.000120 -29.0911489   0.0000070   -0.031237    0.000148   -0.008582    0.000074
   1995.60    0.273214    0.000162    0.237901    0.000133 -29.1139081   0.0000060   -0.033936    0.000163   -0.008933    0.000078
   1995.65    0.238225    0.000158    0.179797    0.000120 -29.1428595   0.0000040   -0.035090    0.000143   -0.008562    0.000064
   1995.70    0.190490    0.000154    0.134763    0.000123 -29.1792853   0.0000050   -0.036497    0.000133   -0.008307    0.000061
   1995.75    0.134068    0.000132    0.105668    0.000103 -29.2213854   0.0000050   -0.035371    0.000116   -0.008006    0.000051
   1995.80    0.067342    0.000092    0.086403    0.000071 -29.2642791   0.0000050   -0.033490    0.000101   -0.007742    0.000041
   1995.85    0.002867    0.000110    0.084213    0.000087 -29.3070028   0.0000050   -0.032663    0.000103   -0.006448    0.000048
   1995.90   -0.067559    0.000125    0.101363    0.000101 -29.3531292   0.0000040   -0.030601    0.000101   -0.005926    0.000050
   1995.95   -0.137272    0.000127    0.136689    0.000100 -29.3993502   0.0000051   -0.029202    0.000090   -0.005260    0.000042
   1996.00   -0.174951    0.000149    0.192176    0.000126 -29.4430959   0.0000041   -0.029436    0.000108   -0.005075    0.000046
   1996.05   -0.204204    0.000168    0.247037    0.000145 -29.4782975   0.0000352   -0.029928    0.000131   -0.005259    0.000049
   1996.10   -0.222956    0.000155    0.311857    0.000134 -29.5110639   0.0000086   -0.028794    0.000141   -0.005801    0.000053
   1996.15   -0.219776    0.000142    0.378608    0.000123 -29.5484329   0.0000150   -0.030027    0.000138   -0.006467    0.000047
   1996.20   -0.195710    0.000133    0.449026    0.000121 -29.5907185   0.0000120   -0.029129    0.000133   -0.007757    0.000044
   1996.25   -0.152503    0.000139    0.507865    0.000126 -29.6311287   0.0000170   -0.027967    0.000158   -0.008632    0.000058
   1996.30   -0.102359    0.000156    0.552137    0.000138 -29.6730980   0.0000120   -0.027797    0.000196   -0.009199    0.000080
   1996.35   -0.033627    0.000157    0.584517    0.000138 -29.7157162   0.0000130   -0.028272    0.000194   -0.009544    0.000087
   1996.40    0.040304    0.000154    0.596521    0.000136 -29.7555348   0.0000109   -0.028416    0.000158   -0.009503    0.000072
   1996.45    0.115980    0.000136    0.581730    0.000123 -29.7872448   0.0000079   -0.031563    0.000131   -0.008984    0.000052
   1996.50    0.182102    0.000120    0.545735    0.000110 -29.8140328   0.0000150   -0.034223    0.000121   -0.008958    0.000043
   1996.55    0.237841    0.000115    0.495835    0.000105 -29.8350268   0.0000150   -0.036891    0.000126   -0.008935    0.000045
   1996.60    0.268559    0.000128    0.437761    0.000115 -29.8575194   0.0000092   -0.039901    0.000141   -0.008893    0.000054
   1996.65    0.296543    0.000104    0.370648    0.000100 -29.8777828   0.0000089   -0.041413    0.000116   -0.009107    0.000041
   1996.70    0.290039    0.000111    0.296354    0.000099 -29.9024041   0.0000110   -0.041534    0.000108   -0.008464    0.000043
   1996.75    0.267445    0.000097    0.227787    0.000089 -29.9347695   0.0000100   -0.041825    0.000096   -0.007709    0.000040
   1996.80    0.227221    0.000070    0.171417    0.000071 -29.9709413   0.0000102   -0.040007    0.000083   -0.007585    0.000037
   1996.85    0.175265    0.000037    0.122445    0.000042 -30.0079275   0.0000130   -0.037298    0.000060   -0.007087    0.000025
   1996.90    0.108554    0.000046    0.096520    0.000051 -30.0433352   0.0000120   -0.036939    0.000063   -0.005866    0.000028
   1996.95    0.041027    0.000072    0.086519    0.000075 -30.0755722   0.0000100   -0.035378    0.000073   -0.005481    0.000038
   1997.00   -0.019679    0.000102    0.095290    0.000096 -30.1103503   0.0000150   -0.034534    0.000133   -0.005033    0.000042
   1997.05   -0.074490    0.000077    0.119495    0.000074 -30.1448721   0.0000065   -0.035328    0.000146   -0.005104    0.000022
   1997.10   -0.123065    0.000060    0.156793    0.000059 -30.1742276   0.0000060   -0.036124    0.000136   -0.005527    0.000019
   1997.15   -0.162264    0.000101    0.205009    0.000093 -30.2060860   0.0000100   -0.034797    0.000189   -0.006435    0.000032
   1997.20   -0.186554    0.000116    0.264087    0.000106 -30.2469960   0.0000060   -0.035338    0.000214   -0.007247    0.000035
   1997.25   -0.189107    0.000092    0.331997    0.000088 -30.2940441   0.0000110   -0.034003    0.000186   -0.008366    0.000027
   1997.30   -0.175311    0.000111    0.397004    0.000101 -30.3388706   0.0000070   -0.033525    0.000229   -0.008817    0.000037
   1997.35   -0.145317    0.000093    0.452574    0.000087 -30.3783939   0.0000091   -0.034468    0.000196   -0.009043    0.000029
   1997.40   -0.098296    0.000082    0.498454    0.000080 -30.4172805   0.0000080   -0.035773    0.000163   -0.009072    0.000022
   1997.45   -0.048734    0.000111    0.525442    0.000100 -30.4522083   0.0000076   -0.037219    0.000221   -0.009116    0.000037
   1997.50    0.022767    0.000112    0.536362    0.000099 -30.4726686   0.0000120   -0.041089    0.000229   -0.008553    0.000042
   1997.55    0.089411    0.000086    0.526616    0.000084 -30.4916189   0.0000110   -0.043666    0.000178   -0.008542    0.000028
   1997.60    0.140510    0.000103    0.504346    0.000095 -30.5192807   0.0000100   -0.045658    0.000199   -0.008484    0.000033
   1997.65    0.180743    0.000117    0.468102    0.000104 -30.5447501   0.0000090   -0.047947    0.000206   -0.008432    0.000039
   1997.70    0.215924    0.000105    0.429591    0.000095 -30.5739563   0.0000090   -0.047898    0.000176   -0.008254    0.000034
   1997.75    0.221367    0.000121    0.379121    0.000104 -30.6092474   0.0000090   -0.047048    0.000251   -0.007458    0.000048
   1997.80    0.226466    0.000124    0.329537    0.000107 -30.6471409   0.0000080   -0.046514    0.000261   -0.006572    0.000049
   1997.85    0.214956    0.000120    0.278741    0.000107 -30.6861570   0.0000080   -0.044428    0.000224   -0.006413    0.000040
   1997.90    0.189569    0.000099    0.235581    0.000094 -30.7215229   0.0000060   -0.042279    0.000173   -0.005441    0.000033
   1997.95    0.150239    0.000056    0.201091    0.000060 -30.7521442   0.0000060   -0.042715    0.000113   -0.004873    0.000022
   1998.00    0.104185    0.000067    0.175393    0.000073 -30.7823745   0.0000069   -0.041343    0.000088   -0.004555    0.000028
   1998.05    0.051720    0.000079    0.167281    0.000087 -30.8121913   0.0000070   -0.041317    0.000080   -0.004696    0.000043
   1998.10   -0.004127    0.000066    0.172606    0.000069 -30.8487559   0.0000080   -0.041658    0.000068   -0.005071    0.000030
   1998.15   -0.049732    0.000074    0.187646    0.000080 -30.8869002   0.0000080   -0.041305    0.000073   -0.005837    0.000033
   1998.20   -0.080753    0.000080    0.219244    0.000089 -30.9253615   0.0000060   -0.040038    0.000093   -0.006752    0.000039
   1998.25   -0.110096    0.000080    0.253811    0.000088 -30.9626129   0.0000110   -0.040194    0.000101   -0.007782    0.000040
   1998.30   -0.113918    0.000070    0.301685    0.000075 -30.9991384   0.0000090   -0.038802    0.000090   -0.008314    0.000035
   1998.35   -0.113566    0.000073    0.343854    0.000081 -31.0341892   0.0000060   -0.039202    0.000096   -0.008323    0.000041
   1998.40   -0.107685    0.000070    0.382714    0.000078 -31.0672592   0.0000090   -0.041353    0.000096   -0.008567    0.000044
   1998.45   -0.098764    0.000068    0.414620    0.000074 -31.0899964   0.0000070   -0.042659    0.000088   -0.008279    0.000040
   1998.50   -0.065300    0.000070    0.441032    0.000075 -31.1008422   0.0000100   -0.045439    0.000093   -0.008258    0.000041
   1998.55   -0.021308    0.000075    0.465667    0.000082 -31.1074489   0.0000119   -0.049267    0.000103   -0.008049    0.000044
   1998.60    0.017970    0.000074    0.478443    0.000079 -31.1158996   0.0000130   -0.051168    0.000090   -0.008013    0.000035
   1998.65    0.058449    0.000081    0.476681    0.000088 -31.1251931   0.0000110   -0.052469    0.000106   -0.007753    0.000042
   1998.70    0.097834    0.000084    0.466291    0.000092 -31.1406717   0.0000100   -0.053738    0.000111   -0.007750    0.000041
   1998.75    0.126949    0.000086    0.444764    0.000092 -31.1603953   0.0000056   -0.052101    0.000098   -0.007378    0.000035
   1998.80    0.149004    0.000089    0.418030    0.000098 -31.1859699   0.0000107   -0.050632    0.000113   -0.006243    0.000048
   1998.85    0.163930    0.000086    0.387657    0.000096 -31.2136873   0.0000100   -0.049385    0.000121   -0.005443    0.000052
   1998.90    0.156145    0.000081    0.350534    0.000091 -31.2417535   0.0000070   -0.047865    0.000108   -0.005007    0.000046
   1998.95    0.139191    0.000078    0.321873    0.000083 -31.2647449   0.0000060   -0.046922    0.000096   -0.003818    0.000040
   1999.00    0.140422    0.000086    0.296125    0.000078 -31.2825513   0.0000060   -0.048031    0.000090   -0.003954    0.000030
   1999.05    0.120350    0.000107    0.272320    0.000083 -31.2996976   0.0000080   -0.046237    0.000108   -0.003943    0.000034
   1999.10    0.099685    0.000112    0.253152    0.000087 -31.3201556   0.0000140   -0.046684    0.000138   -0.004525    0.000050
   1999.15    0.075514    0.000106    0.244316    0.000082 -31.3428333   0.0000105   -0.046677    0.000108   -0.005253    0.000037
   1999.20    0.055404    0.000097    0.240660    0.000077 -31.3614632   0.0000050   -0.045119    0.000085   -0.006332    0.000028
   1999.25    0.024542    0.000086    0.240410    0.000069 -31.3850470   0.0000080   -0.044357    0.000073   -0.006827    0.000025
   1999.30    0.001035    0.000067    0.248473    0.000055 -31.4110673   0.0000079   -0.044854    0.000060   -0.007889    0.000020
   1999.35   -0.016805    0.000061    0.263399    0.000050 -31.4350238   0.0000090   -0.043749    0.000060   -0.007908    0.000018
   1999.40   -0.022658    0.000080    0.281714    0.000063 -31.4552512   0.0000070   -0.045011    0.000073   -0.007536    0.000024
   1999.45   -0.031841    0.000082    0.296910    0.000063 -31.4725888   0.0000070   -0.048444    0.000080   -0.007631    0.000024
   1999.50   -0.030777    0.000086    0.312285    0.000067 -31.4815449   0.0000091   -0.050087    0.000088   -0.007321    0.000028
   1999.55   -0.024646    0.000084    0.330504    0.000066 -31.4869265   0.0000099   -0.053413    0.000085   -0.007226    0.000029
   1999.60   -0.015515    0.000074    0.344664    0.000059 -31.4938204   0.0000100   -0.056673    0.000075   -0.007468    0.000024
   1999.65   -0.008283    0.000107    0.361046    0.000079 -31.5037314   0.0000100   -0.057300    0.000106   -0.007380    0.000037
   1999.70    0.001639    0.000120    0.371189    0.000088 -31.5172918   0.0000090   -0.057506    0.000126   -0.006673    0.000041
